User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
21.0;MC;1.0;1.0;1.797575;1.0;0.594798;1.0;0.993962;0.659226;0.0;0.0;0.106827;0.0;0.0;-0.053514;0.0;0.0;0.618317;0.0;0.0;0.249292;0.0;0.0;
21.0;MC;2.0;1.0;2.122022;1.0;0.954408;0.0;0.0;0.94216;0.0;0.0;-0.221681;0.0;0.0;0.018641;0.0;0.0;0.904791;0.999991;0.034986;0.504071;0.0;0.0;
21.0;MC;3.0;1.0;2.457333;1.0;0.882589;0.0;0.0;0.866302;0.0;0.0;-0.124278;0.0;0.0;-0.026581;0.0;0.0;0.855334;1.000001;0.118133;0.491974;0.0;0.0;
21.0;MC;4.0;2.0;2.272807;1.0;0.60946;0.999999;0.994568;0.661378;0.0;0.0;0.106726;0.0;0.0;-0.071035;0.0;0.0;0.622462;0.0;0.0;0.284006;0.0;0.0;
21.0;MC;5.0;3.0;2.246532;1.0;0.75859;1.0;0.994089;0.8113;0.0;0.0;-0.034867;0.0;0.0;-0.009345;0.0;0.0;0.772747;0.0;0.0;0.302497;0.0;0.0;
21.0;MC;1.0;0.0;7.965248;2.0;-0.226488;0.0;0.0;-0.234139;0.0;0.0;0.381722;0.0;0.0;0.073278;0.0;0.0;-0.151983;1.0;0.120664;-0.02792;0.0;0.0;
21.0;MC;2.0;0.0;3.506923;2.0;0.35187;0.0;0.0;0.3416;0.0;0.0;-0.602932;0.0;0.0;0.097269;0.0;0.0;0.26469;1.000001;0.179353;0.275663;0.0;0.0;
21.0;MC;3.0;0.0;2.346262;2.0;0.226973;0.0;0.0;0.19525;0.0;0.0;-0.664741;0.0;0.0;0.216687;0.0;0.0;0.152828;1.0;0.172707;0.215682;0.0;0.0;
21.0;MC;4.0;1.0;3.147443;2.0;0.539218;0.0;0.0;0.636342;0.999999;0.99364;0.144354;0.0;0.0;0.009839;0.0;0.0;0.61389;0.0;0.0;0.154492;0.0;0.0;
21.0;MC;5.0;1.0;7.497904;2.0;-0.143274;0.0;0.0;-0.181987;0.0;0.0;-0.10136;0.0;0.0;0.126406;0.0;0.0;-0.173112;0.999998;0.134162;0.122714;0.0;0.0;
21.0;MC;6.0;1.0;2.646876;2.0;0.824527;0.0;0.0;0.856904;0.0;0.0;-0.551367;0.0;0.0;0.128232;0.0;0.0;0.767717;1.000001;0.083148;0.317743;0.0;0.0;
21.0;MC;1.0;0.0;3.687344;3.0;-0.143209;0.0;0.0;-0.219909;0.0;0.0;0.056884;0.0;0.0;0.066683;1.0;0.219479;-0.358281;0.0;0.0;0.476005;0.0;0.0;
21.0;MC;2.0;0.0;1.420011;3.0;0.512647;0.0;0.0;0.468584;0.0;0.0;0.267316;0.0;0.0;-0.075396;0.999998;0.200435;0.359911;0.0;0.0;0.422541;0.0;0.0;
21.0;MC;3.0;0.0;0.881738;3.0;0.54643;0.0;0.0;0.468801;0.0;0.0;0.097162;0.000488;0.000067;-0.017372;0.999514;0.210192;0.338757;0.0;0.0;0.64102;0.0;0.0;
21.0;MC;4.0;0.0;3.30608;3.0;0.202112;0.0;0.0;0.151747;0.0;0.0;0.438973;0.0;0.0;-0.045679;1.000002;0.201082;0.056379;0.0;0.0;0.326218;0.0;0.0;
21.0;MC;5.0;1.0;6.734913;3.0;-0.489905;0.0;0.0;-0.554152;0.0;0.0;0.483425;0.999999;0.997797;0.294756;0.0;0.0;-0.529296;0.0;0.0;0.146374;0.0;0.0;
21.0;MC;6.0;1.0;2.167493;3.0;0.439528;0.0;0.0;0.441681;0.0;0.0;0.291329;0.0;0.0;-0.076669;1.0;0.198968;0.347158;0.0;0.0;0.206985;0.0;0.0;
21.0;MC;1.0;1.0;7.335997;4.0;0.005962;0.0;0.0;0.033426;0.0;0.0;0.071062;0.0;0.0;0.667074;1.0;0.997626;0.20202;0.0;0.0;0.28616;0.0;0.0;
21.0;MC;2.0;2.0;15.974537;4.0;0.171268;0.0;0.0;0.154369;0.0;0.0;0.180465;0.0;0.0;-0.13781;1.0;0.995519;0.24608;0.0;0.0;-0.049254;0.0;0.0;
21.0;MC;3.0;3.0;7.036499;4.0;0.018761;0.0;0.0;0.045877;0.0;0.0;-0.084718;0.0;0.0;0.71807;1.0;0.996321;0.220666;0.0;0.0;0.259712;0.0;0.0;
21.0;MC;1.0;1.0;10.279211;5.0;0.75339;0.0;0.0;0.734967;0.0;0.0;-0.341053;0.0;0.0;-0.02297;0.0;0.0;0.722127;1.0;0.996482;0.229346;0.0;0.0;
21.0;MC;2.0;2.0;8.265961;5.0;0.838876;0.0;0.0;0.826381;0.0;0.0;-0.317336;0.0;0.0;0.11431;0.0;0.0;0.899867;1.0;0.980982;0.308069;0.0;0.0;
21.0;MC;3.0;3.0;7.426702;5.0;0.711409;0.0;0.0;0.711259;0.0;0.0;-0.315352;0.0;0.0;0.056209;0.0;0.0;0.721196;1.000003;0.985215;0.212119;0.0;0.0;
21.0;MC;1.0;1.0;24.607798;6.0;0.02046;0.0;0.0;0.007876;0.0;0.0;-0.188106;0.0;0.0;0.066716;0.0;0.0;-0.038307;0.0;0.0;0.275143;0.999991;0.998511;
21.0;MC;2.0;2.0;17.927551;6.0;-0.128907;0.0;0.0;-0.193728;0.0;0.0;-0.367523;0.0;0.0;-0.010314;0.0;0.0;-0.153295;0.0;0.0;0.119197;0.999991;0.999514;
21.0;MC;3.0;3.0;16.218887;6.0;0.261087;0.0;0.0;0.262044;0.0;0.0;0.107792;0.0;0.0;0.38715;0.0;0.0;0.223364;0.0;0.0;0.693369;1.0;0.990595;
